type,mcc,mnc,lac,cid,colonne6,long,lat,Colonne9,Colonne10,Colonne11,Colonne12,Colonne13,Colonne14
UMTS,372,1,37002,65719865,0,-72.253646850586,18.523635864258,1000,1,1446481450,1446481450,1446481450,0
UMTS,372,1,37002,65725024,0,-72.20832824707,18.531875610352,1000,1,1426354602,1426354602,1426354602,0
UMTS,372,1,37002,65719613,0,-72.259140014648,18.534622192383,1000,1,1446481450,1446481450,1446481450,0
UMTS,372,1,37003,65788362,0,-72.285232543945,18.511276245117,1000,1,1458244886,1458244886,1458244886,0
UMTS,372,1,37002,65720204,0,-72.286605834961,18.508529663086,1000,1,1445579388,1445579388,1445579388,0
UMTS,372,1,37002,65719453,0,-72.233047485352,18.544235229492,1000,1,1451067886,1451067886,1451067886,0
UMTS,372,1,38001,65728844,0,-72.524185180664,18.22151184082,1000,1,1452364854,1452364854,1452364854,0
UMTS,372,1,37003,65790380,0,-72.290725708008,18.519515991211,1000,1,1458333573,1458333573,1458333573,0
UMTS,372,1,39001,65730163,0,-73.279047,18.317082,6214,49,1482938563,1482938563,1482938563,0
UMTS,372,1,38001,65728864,0,-72.47200012207,18.228378295898,1000,1,1425884085,1425884085,1425884085,0
UMTS,372,1,39001,65730746,0,-73.129806518555,18.277816772461,1000,1,1443647894,1443647894,1443647894,0
UMTS,372,1,39001,65730613,0,-73.393478393555,18.283309936523,1000,1,1443647831,1443647831,1443647831,0
GSM,372,1,25001,21181,0,-71.955642700195,19.641494750977,1000,1,1459945464,1459945464,1459945464,0
GSM,372,1,27006,27483,0,-72.289352416992,18.567581176758,1000,2,1461747355,1461747355,1461747355,0
GSM,372,1,27006,25087,0,-72.292099,18.571014,1000,2,1487268961,1487268961,1487268961,0
GSM,372,1,27008,24103,0,-72.226181030273,18.649978637695,1000,1,1462264029,1462264029,1462264029,0
UMTS,372,1,35001,65715253,0,-71.954091,19.638402,1000,5,1493654299,1493654299,1493654299,0
GSM,372,1,25001,21361,0,-71.935043334961,19.565963745117,1000,1,1460092647,1460092647,1460092647,0
GSM,372,1,25001,21182,0,-71.935043334961,19.565963745117,1000,1,1460092647,1460092647,1460092647,0
GSM,372,1,27007,31543,0,-72.340851,18.554535,1000,2,1466581814,1466581814,1466581814,0
GSM,372,1,27004,27023,0,-72.348403930664,18.55110168457,1000,2,1460996595,1460996595,1460996595,0
GSM,372,1,27007,28311,0,-72.348403930664,18.55110168457,1000,2,1460996595,1460996595,1460996595,0
GSM,372,1,27001,25742,0,-72.348403930664,18.55110168457,1000,1,1460200464,1460200464,1460200464,0
GSM,372,1,27007,25132,0,-72.34335,18.558546,2361,14,1505846659,1505846659,1505846659,0
UMTS,372,1,37001,65655581,0,-72.317394,18.54593,1000,11,1492540200,1492540200,1492540200,0
UMTS,372,1,37001,65656850,0,-72.348403930664,18.552474975586,1000,1,1460200464,1460200464,1460200464,0
UMTS,372,1,37001,65657490,0,-72.341537475586,18.530502319336,1000,1,1460200464,1460200464,1460200464,0
UMTS,372,1,37001,65655582,0,-72.320938110352,18.548355102539,1000,1,1460996595,1460996595,1460996595,0
UMTS,372,1,37001,65653760,0,-72.30583190918,18.56071472168,1000,2,1461164439,1461164439,1461164439,0
UMTS,372,1,37001,65655363,0,-72.336044311523,18.540115356445,1000,1,1460996595,1460996595,1460996595,0
UMTS,372,1,37001,27403,0,-72.290725708008,18.567581176758,1000,1,1461050486,1461050486,1461050486,0
UMTS,372,1,37001,65656108,0,-72.290725708008,18.567581176758,1000,1,1461050486,1461050486,1461050486,0
GSM,372,1,27004,30881,0,-72.326431274414,18.533248901367,1000,1,1461158663,1461158663,1461158663,0
GSM,372,1,27007,27821,0,-72.336044311523,18.556594848633,1000,1,1461555228,1461555228,1461555228,0
GSM,372,1,27007,30983,0,-72.336044311523,18.555221557617,1000,1,1461555228,1461555228,1461555228,0
GSM,372,1,27007,25251,0,-72.336044311523,18.556594848633,1000,1,1461555228,1461555228,1461555228,0
GSM,372,1,27007,25243,0,-72.334671,18.557281,1000,2,1466581814,1466581814,1466581814,0
GSM,372,1,27007,30981,0,-72.336044311523,18.555221557617,1000,1,1461555228,1461555228,1461555228,0
GSM,372,1,27007,25252,0,-72.341306,18.551812,1000,3,1505398408,1505398408,1505398408,0
GSM,372,1,27007,27423,0,-72.336044311523,18.556594848633,1000,1,1461555228,1461555228,1461555228,0
GSM,372,1,27007,27213,0,-72.336044311523,18.555221557617,1000,1,1461555228,1461555228,1461555228,0
GSM,372,1,27007,27422,0,-72.334623,18.559544,1000,3,1492540200,1492540200,1492540200,0
GSM,372,1,27007,27153,0,-72.337417602539,18.553848266602,1000,1,1461555228,1461555228,1461555228,0
UMTS,372,1,34001,65712258,0,-72.228927612305,19.72526550293,1000,1,1461789631,1461789631,1461789631,0
UMTS,372,1,37003,65783769,0,-72.269441,18.63762,2428,2,1471590694,1471590694,1471590694,0
GSM,372,1,27002,24111,0,-72.238540649414,18.64860534668,1000,1,1462264029,1462264029,1462264029,0
GSM,372,1,27002,24142,0,-72.231674194336,18.649978637695,1000,1,1462264029,1462264029,1462264029,0
GSM,372,1,27002,24021,0,-72.235794067383,18.64860534668,1000,1,1462264029,1462264029,1462264029,0
GSM,372,1,27002,24022,0,-72.233047485352,18.64860534668,1000,1,1462264029,1462264029,1462264029,0
GSM,372,1,27008,24311,0,-72.228927612305,18.64860534668,1000,1,1462264029,1462264029,1462264029,0
GSM,372,1,27008,24101,0,-72.226181030273,18.649978637695,1000,1,1462264029,1462264029,1462264029,0
GSM,372,1,27008,26512,0,-72.224807739258,18.649978637695,1000,1,1462264029,1462264029,1462264029,0
GSM,372,1,27007,25353,0,-72.326431274414,18.546981811523,1000,1,1462279840,1462279840,1462279840,0
GSM,372,1,27007,25351,0,-72.326431274414,18.546981811523,1000,1,1462279840,1462279840,1462279840,0
GSM,372,1,27007,27032,0,-72.326431274414,18.546981811523,1000,1,1462279840,1462279840,1462279840,0
GSM,372,1,27007,27163,0,-72.327118,18.549385,1000,4,1488468475,1488468475,1488468475,0
UMTS,372,1,37003,65787641,0,-72.650602,18.44682,2543,3,1494096292,1494096292,1494096292,0
UMTS,372,1,33001,65711745,0,-73.396423,18.382268,8154,5,1494542481,1494542481,1494542481,0
GSM,372,1,23001,17672,0,-73.418197631836,18.37532043457,1000,1,1462354404,1462354404,1462354404,0
GSM,372,1,23001,17433,0,-73.418197631836,18.37532043457,1000,1,1462354404,1462354404,1462354404,0
GSM,372,1,23001,17423,0,-73.418197631836,18.37532043457,1000,1,1462354404,1462354404,1462354404,0
GSM,372,1,23001,17673,0,-73.418197631836,18.37532043457,1000,1,1462354404,1462354404,1462354404,0
GSM,372,1,23001,17674,0,-73.418197631836,18.37532043457,1000,1,1462354404,1462354404,1462354404,0
GSM,372,1,23001,17342,0,-73.418197631836,18.37532043457,1000,1,1462354404,1462354404,1462354404,0
UMTS,372,1,37003,65785427,0,-72.278366088867,18.527755737305,1000,1,1462530114,1462530114,1462530114,0
UMTS,372,1,37001,65655523,0,-72.316818237305,18.544235229492,1000,3,1463387634,1463387634,1463387634,0
UMTS,372,1,37001,65655648,0,-72.325939,18.550237,1086,8,1505475692,1505475692,1505475692,0
UMTS,372,1,37001,65655525,0,-72.320979,18.541936,1000,3,1492540200,1492540200,1492540200,0
UMTS,372,1,37001,27483,0,-72.290725708008,18.567581176758,1000,1,1462868235,1462868235,1462868235,0
UMTS,372,1,37003,65785429,0,-72.285919,18.529816,1000,2,1463665025,1463665025,1463665025,0
UMTS,372,1,37003,65785189,0,-72.281112670898,18.523635864258,1000,1,1463043708,1463043708,1463043708,0
UMTS,372,1,37001,65653847,0,-72.28385925293,18.552474975586,1000,1,1463043708,1463043708,1463043708,0
GSM,372,1,27006,26703,0,-72.289352416992,18.564834594727,1000,1,1463045987,1463045987,1463045987,0
GSM,372,1,27006,27402,0,-72.289352416992,18.564834594727,1000,1,1463045987,1463045987,1463045987,0
UMTS,372,1,37001,65655651,0,-72.326234,18.550401,1072,10,1505475833,1505475833,1505475833,0
GSM,372,1,15061,12282,0,-72.34016418457,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
GSM,372,1,15061,12281,0,-72.34016418457,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
GSM,372,1,15061,10864,0,-72.34016418457,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
GSM,372,1,15061,10862,0,-72.338790893555,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
GSM,372,1,15064,11491,0,-72.341537475586,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
GSM,372,1,15064,11492,0,-72.341537475586,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
GSM,372,1,15064,12401,0,-72.34016418457,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
GSM,372,1,15064,12402,0,-72.341537475586,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
GSM,372,1,15064,11493,0,-72.341537475586,18.544235229492,1000,1,1463652730,1463652730,1463652730,0
UMTS,372,1,37003,65785171,0,-72.276992797852,18.527755737305,1000,1,1463665025,1463665025,1463665025,0
UMTS,372,1,37003,65785174,0,-72.276992797852,18.527755737305,1000,1,1463665025,1463665025,1463665025,0
UMTS,372,1,37003,65789252,0,-72.356643676758,18.717269897461,1000,2,1489445715,1489445715,1489445715,0
UMTS,372,1,37003,65789670,0,-72.282485961914,18.518142700195,1000,1,1463843596,1463843596,1463843596,0
UMTS,372,1,37003,65788671,0,-72.271499633789,18.512649536133,1000,1,1464511079,1464511079,1464511079,0
UMTS,372,1,37003,65788999,0,-72.312698364258,18.490676879883,1000,1,1464517940,1464517940,1464517940,0
UMTS,372,1,37003,65785814,0,-72.309951782227,18.489303588867,1000,1,1464517940,1464517940,1464517940,0
UMTS,372,1,37003,65789002,0,-72.311325073242,18.487930297852,1000,1,1464517940,1464517940,1464517940,0
UMTS,372,1,37003,65787570,0,-72.392019,18.726963,5972,7,1492540200,1492540200,1492540200,0
GSM,372,1,20002,10012,0,-72.60383605957,19.450607299805,1000,1,1465206620,1465206620,1465206620,0
GSM,372,1,20002,10773,0,-72.60383605957,19.450607299805,1000,1,1465206620,1465206620,1465206620,0
GSM,372,1,20002,10862,0,-72.60383605957,19.450607299805,1000,1,1465206620,1465206620,1465206620,0
GSM,372,1,20002,10861,0,-72.60383605957,19.450607299805,1000,1,1465206620,1465206620,1465206620,0
GSM,372,1,20002,10042,0,-72.60383605957,19.450607299805,1000,1,1465206620,1465206620,1465206620,0
GSM,372,1,24001,10401,0,-72.60383605957,19.450607299805,1000,1,1465206620,1465206620,1465206620,0
UMTS,372,1,37001,65659479,0,-72.326431274414,18.523635864258,1000,1,1465402577,1465402577,1465402577,0
UMTS,372,1,37001,65654153,0,-72.323684692383,18.531875610352,1000,1,1465402577,1465402577,1465402577,0
UMTS,372,1,37001,65654150,0,-72.325057983398,18.533248901367,1000,1,1465402577,1465402577,1465402577,0
UMTS,372,1,37001,65653332,0,-72.313034,18.583463,1000,3,1505669471,1505669471,1505669471,0
UMTS,372,1,37001,65655663,0,-72.312698364258,18.552474975586,1000,1,1465801465,1465801465,1465801465,0
UMTS,372,1,37003,65783792,0,-72.306831,18.63111,1000,2,1492540200,1492540200,1492540200,0
GSM,372,1,27001,25683,0,-72.388872,18.531619,1000,5,1505784130,1505784130,1505784130,0
GSM,372,1,27001,26698,0,-72.387312,18.529887,1000,7,1493832721,1493832721,1493832721,0
GSM,372,1,27001,26691,0,-72.390975952148,18.534622192383,1000,1,1466064836,1466064836,1466064836,0
GSM,372,1,27001,26692,0,-72.393265,18.533887,1000,2,1494615730,1494615730,1494615730,0
UMTS,372,1,37003,65786299,0,-72.39372253418,18.534622192383,1000,1,1466064841,1466064841,1466064841,0
UMTS,372,1,37003,65789570,0,-72.399215698242,18.534622192383,1000,1,1466064841,1466064841,1466064841,0
UMTS,372,1,37003,65786300,0,-72.394821,18.534096,1000,8,1493829259,1493829259,1493829259,0
UMTS,372,1,37003,65790700,0,-72.392996,18.529475,1000,11,1505888425,1505888425,1505888425,0
UMTS,372,1,37003,65785289,0,-72.389653,18.534582,2712,51,1506523344,1506523344,1506523344,0
UMTS,372,1,37003,65786301,0,-72.39731,18.535232,1000,13,1493823795,1493823795,1493823795,0
UMTS,372,1,37001,65653668,0,-72.339008,18.560454,1356,21,1506215309,1506215309,1506215309,0
GSM,372,1,15065,12564,0,-72.381362915039,18.530502319336,1000,1,1466082467,1466082467,1466082467,0
GSM,372,1,15065,12565,0,-72.381362915039,18.530502319336,1000,1,1466082467,1466082467,1466082467,0
GSM,372,1,15091,12202,0,-72.381362915039,18.530502319336,1000,1,1466082467,1466082467,1466082467,0
GSM,372,1,15065,12561,0,-72.381362915039,18.530502319336,1000,1,1466082467,1466082467,1466082467,0
GSM,372,1,15091,16221,0,-72.381362915039,18.530502319336,1000,1,1466082467,1466082467,1466082467,0
GSM,372,1,15065,12563,0,-72.381362915039,18.530502319336,1000,1,1466082467,1466082467,1466082467,0
GSM,372,1,24003,18703,0,-72.194595336914,19.767837524414,1000,1,1466180690,1466180690,1466180690,0
UMTS,372,1,34001,65712095,0,-72.194595336914,19.765090942383,1000,1,1466180687,1466180687,1466180687,0
UMTS,372,1,37003,65790702,0,-72.399215698242,18.533248901367,1000,1,1466314920,1466314920,1466314920,0
UMTS,372,1,37003,65786303,0,-72.396469,18.533524,1000,5,1473886405,1473886405,1473886405,0
UMTS,372,1,37003,65790703,0,-72.392929,18.527657,1000,7,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65790706,0,-72.393646,18.527893,1000,3,1492540200,1492540200,1492540200,0
UMTS,372,1,37003,65790705,0,-72.398796,18.534585,1000,2,1493755814,1493755814,1493755814,0
UMTS,372,1,37003,65786307,0,-72.397215,18.535475,1000,38,1493759440,1493759440,1493759440,0
UMTS,372,1,37003,65786304,0,-72.39733,18.535272,1000,9,1493758194,1493758194,1493758194,0
UMTS,372,1,37003,65790699,0,-72.399902,18.533249,1000,2,1487948915,1487948915,1487948915,0
UMTS,372,1,37003,65786306,0,-72.396469116211,18.534622192383,1000,3,1473886405,1473886405,1473886405,0
GSM,372,1,27007,27351,0,-72.31819152832,18.56071472168,1000,1,1466522809,1466522809,1466522809,0
GSM,372,1,27007,27301,0,-72.31819152832,18.56071472168,1000,1,1466522809,1466522809,1466522809,0
GSM,372,1,27007,27353,0,-72.31819152832,18.56071472168,1000,1,1466522809,1466522809,1466522809,0
GSM,372,1,27007,27223,0,-72.328319,18.55668,1000,2,1505773068,1505773068,1505773068,0
GSM,372,1,27007,27211,0,-72.331924438477,18.557968139648,1000,1,1466581814,1466581814,1466581814,0
GSM,372,1,27007,27421,0,-72.330551,18.562775,1000,2,1481014187,1481014187,1481014187,0
GSM,372,1,27007,27811,0,-72.331924438477,18.557968139648,1000,1,1466581814,1466581814,1466581814,0
UMTS,372,1,37001,65654209,0,-72.382736,18.533936,1000,2,1468354195,1468354195,1468354195,0
UMTS,372,1,37001,65785292,0,-72.387543,18.537369,1000,2,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785292,0,-72.387108,18.534082,1000,24,1506523496,1506523496,1506523496,0
UMTS,372,1,37001,65785295,0,-72.382736206055,18.534622192383,1000,1,1466756906,1466756906,1466756906,0
UMTS,372,1,37003,65785295,0,-72.386878,18.53348,1000,40,1506523351,1506523351,1506523351,0
UMTS,372,1,37001,65655841,0,-72.318878,18.560371,1000,4,1478815641,1478815641,1478815641,0
UMTS,372,1,30001,65702713,0,-72.693099975586,19.103164672852,1000,2,1474230757,1474230757,1474230757,0
GSM,372,1,27003,30693,0,-72.29621887207,18.537368774414,1000,1,1468307621,1468307621,1468307621,0
GSM,372,1,27003,25833,0,-72.29621887207,18.537368774414,1000,1,1468307621,1468307621,1468307621,0
GSM,372,1,27005,29012,0,-72.295658,18.537964,1000,2,1493833125,1493833125,1493833125,0
GSM,372,1,27005,27001,0,-72.29621887207,18.537368774414,1000,1,1468307621,1468307621,1468307621,0
GSM,372,1,27005,29011,0,-72.296906,18.538742,1000,2,1473625656,1473625656,1473625656,0
UMTS,372,1,37003,65783789,0,-72.302611,18.641524,3079,10,1505935387,1505935387,1505935387,0
UMTS,372,1,37003,65788390,0,-72.287979125977,18.518142700195,1000,1,1468307616,1468307616,1468307616,0
UMTS,372,1,37001,65653419,0,-72.317019,18.577366,1000,48,1468354236,1468354236,1468354236,0
UMTS,372,1,37001,65654588,0,-72.330551,18.568268,1000,2,1481014187,1481014187,1481014187,0
UMTS,372,1,37001,65654179,0,-72.353897094727,18.533248901367,1000,1,1468354236,1468354236,1468354236,0
UMTS,372,1,37001,65653328,0,-72.310007,18.583875,1000,4,1492540200,1492540200,1492540200,0
UMTS,372,1,37001,65657517,0,-72.355270385742,18.533248901367,1000,1,1468354236,1468354236,1468354236,0
UMTS,372,1,37003,65785310,0,-72.397297,18.545632,1000,2,1505879690,1505879690,1505879690,0
UMTS,372,1,37001,65656309,0,-72.30583190918,18.585433959961,1000,2,1478610088,1478610088,1478610088,0
UMTS,372,1,37003,65785900,0,-72.645034790039,18.44123840332,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785364,0,-72.42805480957,18.540115356445,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785302,0,-72.39859,18.541899,1205,4,1505438589,1505438589,1505438589,0
UMTS,372,1,37001,65656377,0,-72.349777,18.539429,1000,2,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65656307,0,-72.307205200195,18.586807250977,1000,1,1468354236,1468354236,1468354236,0
UMTS,372,1,37001,65656239,0,-72.318803,18.578131,6677,17,1492540200,1492540200,1492540200,0
UMTS,372,1,37001,65656218,0,-72.323684692383,18.57307434082,1000,1,1468354236,1468354236,1468354236,0
UMTS,372,1,37003,65785349,0,-72.425308227539,18.541488647461,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785311,0,-72.401758,18.548447,1000,8,1508546489,1508546489,1508546489,0
UMTS,372,1,37001,65654207,0,-72.377243041992,18.531875610352,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37001,65653671,0,-72.339725,18.562082,1000,17,1505907312,1505907312,1505907312,0
UMTS,372,1,37001,65653331,0,-72.307205,18.582687,1000,2,1478610088,1478610088,1478610088,0
UMTS,372,1,37003,65787670,0,-72.645034790039,18.44123840332,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785347,0,-72.430801391602,18.541488647461,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785329,0,-72.411575317383,18.55110168457,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37001,65656217,0,-72.322784,18.583769,1306,6,1505931438,1505931438,1505931438,0
UMTS,372,1,37003,65785314,0,-72.403843,18.549671,1000,2,1505879728,1505879728,1505879728,0
UMTS,372,1,37003,65785649,0,-72.410202026367,18.55110168457,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785330,0,-72.414321899414,18.55110168457,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65787660,0,-72.620658,18.471011,3865,2,1531352332,1531352332,1531352332,0
UMTS,372,1,37003,65785313,0,-72.39893,18.546643,1000,4,1505879739,1505879739,1505879739,0
UMTS,372,1,37003,65785299,0,-72.394485,18.542405,1000,2,1505438154,1505438154,1505438154,0
UMTS,372,1,37001,65656242,0,-72.321164,18.573464,1000,3,1492540200,1492540200,1492540200,0
UMTS,372,1,37001,65654197,0,-72.367630004883,18.533248901367,1000,2,1468520631,1468520631,1468520631,0
UMTS,372,1,37003,65787539,0,-72.529678344727,18.540115356445,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785652,0,-72.40806,18.553587,1642,4,1505879696,1505879696,1505879696,0
UMTS,372,1,37003,65785361,0,-72.42805480957,18.540115356445,1000,1,1468354195,1468354195,1468354195,0
UMTS,372,1,37003,65785351,0,-72.425878,18.53872,1000,3,1493826204,1493826204,1493826204,0
UMTS,372,1,37003,65785331,0,-72.421188354492,18.546981811523,1000,1,1468354195,1468354195,1468354195,0
GSM,372,1,28001,32512,0,-72.56950378418,18.280563354492,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,28001,32342,0,-72.56950378418,18.280563354492,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,28001,32361,0,-72.56950378418,18.283309936523,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,27009,28101,0,-72.59203,18.539014,3245,3,1494112657,1494112657,1494112657,0
GSM,372,1,27009,26263,0,-72.603836,18.542175,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,27001,31071,0,-72.425308227539,18.544235229492,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,27009,31121,0,-72.585297,18.358154,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,28001,32253,0,-72.601089477539,18.386306762695,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,27009,26282,0,-72.603836,18.542175,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,28001,32511,0,-72.581177,18.325882,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,27009,28471,0,-72.588729858398,18.364334106445,1000,1,1468354195,1468354195,1468354195,0
GSM,372,1,28001,32251,0,-72.594223022461,18.379440307617,1000,1,1468354195,1468354195,1468354195,0
GSM,372,1,28001,32423,0,-72.572250366211,18.288803100586,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,28001,32742,0,-72.573623657227,18.288803100586,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,27009,26273,0,-72.607269,18.545609,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,28001,32293,0,-72.570877075195,18.283309936523,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,27002,29452,0,-72.607955932617,18.546981811523,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,27009,26382,0,-72.60383605957,18.387680053711,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,27009,31143,0,-72.59147644043,18.383560180664,1000,1,1468354195,1468354195,1468354195,0
GSM,372,1,27009,31124,0,-72.599716186523,18.382186889648,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,27009,31123,0,-72.607956,18.386993,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,27001,25723,0,-72.419952,18.546929,1000,19,1494704203,1494704203,1494704203,0
GSM,372,1,28001,32422,0,-72.574996948242,18.288803100586,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,28001,32341,0,-72.568130493164,18.280563354492,1000,1,1468354236,1468354236,1468354236,0
GSM,372,1,27009,27942,0,-72.606582641602,18.389053344727,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,27009,26381,0,-72.585983276367,18.367080688477,1000,1,1468354195,1468354195,1468354195,0
GSM,372,1,27009,26281,0,-72.604523,18.542862,1000,2,1478610047,1478610047,1478610047,0
GSM,372,1,28001,32681,0,-72.570877075195,18.280563354492,1000,1,1468354236,1468354236,1468354236,0
UMTS,372,1,37001,65658140,0,-72.27424621582,18.578567504883,1000,1,1468511197,1468511197,1468511197,0
UMTS,372,1,27003,28783,0,-72.290725708008,18.51676940918,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65655350,0,-72.344284057617,18.53874206543,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65655762,0,-72.324381,18.55569,1000,7,1505773352,1505773352,1505773352,0
UMTS,372,1,37001,65658404,0,-72.296494,18.575272,1000,5,1492232389,1492232389,1492232389,0
UMTS,372,1,37001,65657354,0,-72.332535,18.528366,1838,9,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65661727,0,-72.323684692383,18.535995483398,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37003,65788654,0,-72.30583190918,18.520889282227,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37003,65788394,0,-72.289352416992,18.515396118164,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37003,65790641,0,-72.298965454102,18.51676940918,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65655558,0,-72.336044311523,18.548355102539,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65657362,0,-72.344284057617,18.540115356445,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37003,65788391,0,-72.289352416992,18.51676940918,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65661728,0,-72.323684692383,18.535995483398,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65657811,0,-72.31819152832,18.533248901367,1000,1,1468520631,1468520631,1468520631,0
UMTS,372,1,37001,65657448,0,-72.329636,18.526706,1567,51,1468520631,1468520631,1468520631,0
GSM,372,1,29001,34121,0,-73.002090454102,18.251724243164,1000,1,1468581444,1468581444,1468581444,0
GSM,372,1,29001,33012,0,-73.002090454102,18.251724243164,1000,1,1468776541,1468776541,1468776541,0
UMTS,372,1,35001,65715715,0,-72.061384,19.664842,3559,3,1482366341,1482366341,1482366341,0
GSM,372,1,25001,21103,0,-72.083358764648,19.660720825195,1000,1,1468913374,1468913374,1468913374,0
UMTS,372,1,37001,65659998,0,-72.305974,18.556255,1000,8,1505489136,1505489136,1505489136,0
UMTS,372,1,34001,65712165,0,-72.198715,19.734192,1000,2,1469259278,1469259278,1469259278,0
GSM,372,1,27007,25343,0,-72.303085,18.541489,1000,3,1481844853,1481844853,1481844853,0
UMTS,372,1,34001,65712225,0,-72.198715209961,19.733505249023,1000,1,1469259278,1469259278,1469259278,0
GSM,372,1,24002,18682,0,-72.196655,19.738998,1000,2,1480702224,1480702224,1480702224,0
GSM,372,1,24003,18093,0,-72.196655,19.738312,1000,2,1480702224,1480702224,1480702224,0
GSM,372,1,24002,18683,0,-72.197341918945,19.73762512207,1000,1,1469259278,1469259278,1469259278,0
GSM,372,1,24003,18091,0,-72.195969,19.739685,1000,2,1480702224,1480702224,1480702224,0
GSM,372,1,24002,18662,0,-72.197341918945,19.73762512207,1000,1,1469259278,1469259278,1469259278,0
GSM,372,1,24003,18723,0,-72.197341918945,19.73762512207,1000,1,1469259278,1469259278,1469259278,0
GSM,372,1,24003,18092,0,-72.196655,19.738998,1000,2,1480702224,1480702224,1480702224,0
GSM,372,1,27006,24793,0,-72.312012,18.585434,1000,2,1470815676,1470815676,1470815676,0
GSM,372,1,27006,27753,0,-72.312698364258,18.586807250977,1000,1,1469605020,1469605020,1469605020,0
UMTS,372,1,37003,65790760,0,-72.318151,18.608753,1000,3,1505933160,1505933160,1505933160,0
UMTS,372,1,37004,65654430,0,-72.344284057617,18.535995483398,1000,1,1470047008,1470047008,1470047008,0
UMTS,372,1,37004,65654177,0,-72.351150512695,18.531875610352,1000,2,1479485515,1479485515,1479485515,0
UMTS,372,1,37001,65655688,0,-72.331924438477,18.55110168457,1000,2,1484556159,1484556159,1484556159,0
UMTS,372,1,37004,65657361,0,-72.342453,18.539658,1000,3,1487764851,1487764851,1487764851,0
UMTS,372,1,37003,65789400,0,-72.275619506836,18.645858764648,1000,1,1470121267,1470121267,1470121267,0
UMTS,372,1,37001,65653878,0,-72.308033,18.545001,1000,2,1506522823,1506522823,1506522823,0
GSM,372,1,29001,33011,0,-73.002090454102,18.251724243164,1000,1,1470489685,1470489685,1470489685,0
UMTS,372,1,37004,65654209,0,-72.38058,18.5332,1819,5,1506443785,1506443785,1506443785,0
UMTS,372,1,37004,65655347,0,-72.343787,18.537636,1000,8,1505849074,1505849074,1505849074,0
UMTS,372,1,37004,65656380,0,-72.349777,18.537369,1000,8,1490618446,1490618446,1490618446,0
UMTS,372,1,37004,65655498,0,-72.333298,18.544922,1000,2,1475953559,1475953559,1475953559,0
UMTS,372,1,37004,65652732,0,-72.323881,18.536292,1000,3,1493738524,1493738524,1493738524,0
